=== SDS Log 2026-06-01 23:27:27 mode=all ===
[OK] 79200-56-9 | (-)-2-Azabicyclo[2.2.1]hept-5-en-3-one | files=1 | ChemBlink/Alfa-Aesar
[OK] 931-86-2 | 5-Azacytosine | files=1 | ChemBlink/Alfa-Aesar
[OK] 34598-49-7 | 5-bromo-1-indanone | files=1 | ChemBlink/Alfa-Aesar
[OK] 51437-00-4 | 5-Bromo-2-fluorotoluene | files=1 | ChemBlink/Alfa-Aesar
[OK] 38026-46-9 | 5-carbethoxy-2-thiouracil | files=1 | ChemBlink/Alfa-Aesar
[OK] 42348-86-7 | 5-chloro-1-indanone | files=1 | ChemBlink/Alfa-Aesar
[OK] 1635-61-6 | 5-Chloro-2-nitroaniline | files=1 | ChemBlink/Alfa-Aesar
[OK] 5891-21-4 | 5-Chloro-2-pentanone | files=1 | ChemBlink/Alfa-Aesar
[OK] 1119-46-6 | 5-Chloro-n-valeric acid | files=1 | ChemBlink/Alfa-Aesar
[OK] 6280-87-1 | 5-Chloro-n-valeronitrile | files=1 | ChemBlink/Alfa-Aesar
[OK] 17630-75-0 | 5-Chloroindolin-2-one | files=1 | ChemBlink/Alfa-Aesar
[OK] 50-06-6 | 5-Ethyl-5-phenylbarbituric acid | files=1 | ChemBlink/Sigma-Aldrich
[OK] 700-84-5 | 5-fluoro-1-indanone | files=1 | ChemBlink/Alfa-Aesar
[OK] 367-29-3 | 5-Fluoro-2-methylaniline | files=1 | ChemBlink/Alfa-Aesar
[OK] 446-36-6 | 5-Fluoro-2-nitrophenol | files=1 | ChemBlink/Alfa-Aesar
[OK] 821-41-0 | 5-Hexen-1-ol | files=1 | ChemBlink/Alfa-Aesar
[OK] 53293-00-8 | 5-Hexynoic acid | files=1 | ChemBlink/Alfa-Aesar
[OK] 618-83-7 | 5-hydroxyisophthalic acid | files=1 | ChemBlink/Alfa-Aesar
[OK] 1470-94-6 | 5-Indanol | files=1 | ChemBlink/Alfa-Aesar
[OK] 63368-54-7 | 5-iodoacetamidofluorescein | files=1 | ChemBlink/Sigma-Aldrich
[OK] 696-07-1 | 5-iodouracil | files=1 | ChemBlink/Alfa-Aesar
[OK] 5111-70-6 | 5-methoxy-1-indanone | files=1 | ChemBlink/Alfa-Aesar
[OK] 133167-77-8 | 5-methoxy-2-methyl benzenesulfonic acid, monosodium salt | files=1 | CAS-Search (www.chemicalbook.com)
[OK] 4593-38-8 | 5-methyl-1-indanone | files=1 | ChemBlink/Alfa-Aesar
[OK] 620-02-0 | 5-Methyl-2-furancarbaldehyde | files=1 | ChemBlink/Alfa-Aesar
[OK] 700-38-9 | 5-Methyl-2-nitrophenol | files=1 | ChemBlink/Alfa-Aesar
[OK] 5521-55-1 | 5-Methyl-2-pyrazinecarboxylic acid | files=1 | ChemBlink/Alfa-Aesar
[OK] 541-85-5 | 5-Methyl-3-heptanone | files=1 | ChemBlink/Carl-Roth
[OK] 120-71-8 | 5-Methyl-o-Anisidine | files=1 | ChemBlink/Sigma-Aldrich
[OK] 59-87-0 | 5-Nitro-2-furaldehyde Semicarbazone | files=1 | ChemBlink/Alfa-Aesar
[OK] 99-55-8 | 5-Nitro-ortho-toluidine | files=1 | ChemBlink/Alfa-Aesar
[OK] 698-63-5 | 5-Nitrofurfural | files=1 | ChemBlink/Alfa-Aesar
[OK] 67233-85-6 | 5-Nitroguaiacol Sodium Salt | files=1 | ChemBlink/Matrix
[OK] 6146-52-7 | 5-nitroindole | files=1 | ChemBlink/Alfa-Aesar
[OK] 129-64-6 | 5-Norbornene-endo-2,3-dicarboxylic anhydride | files=1 | ChemBlink/Alfa-Aesar
[OK] 2270-20-4 | 5-Phenylvaleric acid | files=1 | ChemBlink/Alfa-Aesar
[OK] 145-13-1 | 5-Preggnen-3beta-ol-20-one | files=1 | ChemBlink/Sigma-Aldrich
[OK] 5965-83-3 | 5-Sulfosalicylic acid dihydrate | files=1 | ChemBlink/Alfa-Aesar
[OK] 917-23-7 | 5,10,15,20-Tetraphenyl-21H,23H-porphine | files=1 | ChemBlink/Alfa-Aesar
[OK] 24448-94-0 | 5,5-Dimethylbarbituric acid | files=1 | Name-Search (www.biosynth.com)
[OK] 122-15-6 | 5,5-DIMETHYLDIHYDRORESORCINOL DIMETHYLCARBAMATE | files=1 | CAS-Search (pdf.benchchem.com)
[OK] 97-23-4 | 5,5'-Dichloro-2,2'-dihydroxydiphenylmethane | files=1 | ChemBlink/Alfa-Aesar
[OK] 69-78-3 | 5,5'-Dithiobis(2-Nitrobenzoic acid) | files=1 | ChemBlink/Alfa-Aesar
[OK] 39575-65-0 | 5,6-Dihydro-2-isopropenyl-4,4,6-trimethyl-4H-1,3-oxazine | files=1 | ChemBlink/Alfa-Aesar
[OK] 521-74-4 | 5,7-Dibromo-8-hydroxyquinoline | files=1 | ChemBlink/Alfa-Aesar
[OK] 28393-01-3 | 5,7-hexadecadiynoic acid | files=1 | ChemBlink/Sigma-Aldrich
[OK] 2353-33-5 | 5'-aza-2'-deoxycytidine | files=1 | ChemBlink/Alfa-Aesar
[OK] 72088-94-9 | 5(6)-Carboxyfluorescein | files=1 | ChemBlink/Alfa-Aesar
[OK] 150408-83-6 | 5(6)-carboxytetramethylrhodamine N-succinimidyl ester | files=1 | ChemBlink/Sigma-Aldrich
[OK] 481-21-0 | 5α-Cholestane | files=1 | ChemBlink/Sigma-Aldrich
[OK] 2447-57-6 | 6-(4-AMINOBENZENESULFONAMIDO)-4,5-DIMETHOXYPYRIMIDINE | files=1 | ChemBlink/Alfa-Aesar
[OK] 22013-33-8 | 6-Amino-1,4-benzodioxane | files=1 | ChemBlink/Alfa-Aesar
[OK] 60-32-2 | 6-Aminohexanoic acid | files=1 | ChemBlink/Alfa-Aesar
[OK] 461-89-2 | 6-Azauracil | files=1 | ChemBlink/Alfa-Aesar
[OK] 1214-39-7 | 6-Benzylaminopurine | files=1 | ChemBlink/Alfa-Aesar
[OK] 4224-70-8 | 6-Bromocaproic acid | files=1 | ChemBlink/Alfa-Aesar
[OK] 22809-37-6 | 6-Bromocaproyl chloride | files=1 | ChemBlink/Alfa-Aesar
[OK] 87-42-3 | 6-chloropurine | files=1 | ChemBlink/Alfa-Aesar
[OK] 115066-14-3 | 6-Cyano-7-nitroquinoxaline-2,3-dione | files=1 | ChemBlink/Alfa-Aesar
[OK] 30964-00-2 | 6-Heptynoic acid | files=1 | ChemBlink/Alfa-Aesar
[OK] 85136-74-9 | 6-Hydroxy-1-(3-isopropoxypropyl)-4-methyl-2-oxo-5-[4-(phenylazo)phenylazo]-1,2-dihydro-3-pyridinecar | files=1 | CAS-Search (pdf.benchchem.com)
[OK] 2380-86-1 | 6-Hydroxyindole | files=1 | ChemBlink/Alfa-Aesar
[OK] 110-93-0 | 6-Methyl-5-hepten-2-one | files=1 | ChemBlink/Alfa-Aesar
[OK] 74338-72-0 | 6-Octen-3-one, 2,4,4,7-tetramethyl- | files=1 | CAS-Search (files.plytix.com)
[OK] 17587-22-3 | 6,6,7,7,8,8,8-Heptafluoro-2,2-dimethyl3,5-octanedione | files=1 | ChemBlink/Alfa-Aesar
[OK] 793-24-8 | 6PPD | files=1 | ChemBlink/Accu-Standard
[OK] 106562-32-7 | 7-Amino-4-methyl-3-coumarinylacetic acid | files=1 | ChemBlink/Matrix
[OK] 23560-59-0 | 7-Chlorobicyclo[3.2.0]hepta-2,6-dien-6-yl dimethyl phosphate | files=1 | ChemBlink/Sigma-Aldrich
[OK] 28836-03-5 | 8-Anilinonaphthalene-1-sulfonic acid ammonium salt | files=1 | ChemBlink/Alfa-Aesar
[OK] 134-58-7 | 8-Azaguanine | files=1 | ChemBlink/Alfa-Aesar
[OK] 148-24-3 | 8-Hydroxyquinoline | files=1 | ChemBlink/Alfa-Aesar
[OK] 84-88-8 | 8-hydroxyquinoline-5-sulfonic acid | files=1 | ChemBlink/Sigma-Aldrich
[OK] 80-47-7 | 8-p-Menthyl hydroperoxide | files=1 | CAS-Search (pdf.benchchem.com)
[OK] 467-69-6 | 9-Hydroxy-9-fluorenecarboxylic acid | files=1 | ChemBlink/Alfa-Aesar
[OK] 602-60-8 | 9-Nitroanthracene | files=1 | ChemBlink/Alfa-Aesar
[OK] 198964-46-4 | 9,9-dioctyl-2,7-dibromofluorene | files=1 | ChemBlink/Matrix
[OK] 71751-41-2 | Abamectin | files=1 | ChemBlink/Alfa-Aesar
[OK] 21293-29-8 | abscisic acid, (+/-) | files=1 | ChemBlink/Sigma-Aldrich
[OK] 9000-01-5 | Acacia | files=1 | ChemBlink/Alfa-Aesar
[OK] 56180-94-0 | Acarbose | files=1 | ChemBlink/Alfa-Aesar
[OK] 83-32-9 | Acenaphthene | files=1 | ChemBlink/Alfa-Aesar
[OK] 208-96-8 | Acenaphthylene | files=1 | ChemBlink/Alfa-Aesar
[OK] 75-07-0 | Acetaldehyde | files=1 | ChemBlink/Alfa-Aesar
[OK] 60-35-5 | Acetamide | files=1 | ChemBlink/Alfa-Aesar
[NOTFOUND] 122371-93-1 | Acetamide, N-(2-((4-chloro-3-cyano-5-formyl-2-thienyl)azo)-5-(diethylamino)phenyl)-2-methoxy-
[OK] 124-42-5 | Acetamidine hydrochloride | files=1 | ChemBlink/Alfa-Aesar
[OK] 103-90-2 | acetaminophen | files=1 | ChemBlink/Alfa-Aesar
[OK] 160430-64-8 | Acetamiprid | files=1 | CAS-Search (file.medchemexpress.com)
[OK] 103-84-4 | Acetanilide | files=1 | ChemBlink/Alfa-Aesar
[OK] 59-66-5 | Acetazolamide | files=1 | ChemBlink/Alfa-Aesar
[OK] 125229-74-5 | Acetic acid ethenyl ester, homopolymer, hydrolyzed, cyclic acetal with 4-(2-(4-formylphenyl)etheny | files=1 | CAS-Search (www.ichemistry.cn)
[OK] 21757-82-4 | Acetic acid, 1-(3,4-dichloro phenyl)-2,2,2-trichloroethyl ester | files=1 | ChemBlink/Sigma-Aldrich
[NOTFOUND] 77402-05-2 | Acetic acid, hydroxy((1-oxo-2-propenyl)amino)-, methyl ester
[OK] 51404-69-4 | Acetic acid, lead salt, basic | files=1 | ChemBlink/Alfa-Aesar
[OK] 108-24-7 | Acetic anhydride | files=1 | ChemBlink/Alfa-Aesar
[OK] 102-01-2 | Acetoacetanilide | files=1 | ChemBlink/Alfa-Aesar
[OK] 34256-82-1 | Acetochlor | files=1 | ChemBlink/Sigma-Aldrich
[OK] 546-88-3 | Acetohydroxamic acid | files=1 | ChemBlink/Alfa-Aesar
[OK] 941-98-0 | acetonaphthone, 1- | files=1 | ChemBlink/Alfa-Aesar
[OK] 93-08-3 | acetonaphthone, 2- | files=1 | ChemBlink/Alfa-Aesar
[OK] 75-86-5 | Acetone cyanohydrin | files=1 | ChemBlink/Sigma-Aldrich
[OK] 666-52-4 | Acetone-d6 | files=1 | ChemBlink/Alfa-Aesar
[OK] 75-05-8 | Acetonitrile | files=1 | ChemBlink/Alfa-Aesar
[OK] 2206-26-0 | Acetonitrile-d3 | files=1 | ChemBlink/Alfa-Aesar
[OK] 2478-38-8 | acetosyringone | files=1 | ChemBlink/Alfa-Aesar
[OK] 123-54-6 | Acetyl acetone | files=1 | ChemBlink/Alfa-Aesar
[OK] 506-96-7 | Acetyl bromide | files=1 | ChemBlink/Alfa-Aesar
[OK] 75-36-5 | Acetyl chloride | files=1 | ChemBlink/Alfa-Aesar
[OK] 674-82-8 | Acetyl ketene | files=1 | ChemBlink/Sigma-Aldrich
[OK] 14874-82-9 | Acetylacetonatodicarbonylrhodium(I) | files=1 | ChemBlink/Alfa-Aesar
[OK] 60-31-1 | Acetylcholine chloride | files=1 | ChemBlink/Alfa-Aesar
[OK] 74-86-2 | Acetylene gas | files=1 | ChemBlink/Airgas
[OK] 471-25-0 | Acetylenecarboxylic acid | files=1 | ChemBlink/Alfa-Aesar
[OK] 1439-36-7 | acetylmethylene triphenylphosphorane | files=1 | ChemBlink/Alfa-Aesar
[OK] 1866-15-5 | Acetylthiocholine iodide | files=1 | ChemBlink/Alfa-Aesar
[OK] 129815-48-1 | acetylthioglycolic acid pentaflurophenyl ester, S | files=1 | ChemBlink/Sigma-Aldrich
[OK] 6397-02-0 | Acid Blue 129 | files=1 | ChemBlink/Sigma-Aldrich
[OK] 6408-78-2 | Acid blue 25 | files=1 | ChemBlink/Sigma-Aldrich
[OK] 9001-77-8 | Acid Phosphatase | files=1 | ChemBlink/Sigma-Aldrich
[OK] 4196-99-0 | Acid red 66 | files=1 | ChemBlink/Alfa-Aesar
[NOTFOUND] 64742-20-7 | acid-treated heavy paraffinic distillate
[NOTFOUND] 64742-19-4 | acid-treated light naphthenic distillate
[OK] 50594-66-6 | Acifluorfen | files=1 | ChemBlink/Sigma-Aldrich
[OK] 74070-46-5 | aclonifen | files=1 | ChemBlink/Sigma-Aldrich
[OK] 302-27-2 | Aconitine | files=1 | ChemBlink/Alfa-Aesar
[OK] 260-94-6 | Acridine | files=1 | ChemBlink/Alfa-Aesar
[OK] 65-61-2 | acridine orange | files=1 | ChemBlink/LOBA
[OK] 8063-24-9 | Acriflavine hydrochloride | files=1 | ChemBlink/Alfa-Aesar
[OK] 101007-06-1 | Acrinathrin | files=1 | ChemBlink/Sigma-Aldrich
[OK] 107-02-8 | Acrolein | files=1 | ChemBlink/Alfa-Aesar
[OK] 79-06-1 | Acrylamide | files=1 | ChemBlink/Alfa-Aesar
[OK] 79-10-7 | Acrylic acid | files=1 | ChemBlink/Alfa-Aesar
[OK] 107-13-1 | Acrylonitrile | files=1 | ChemBlink/Alfa-Aesar
[OK] 814-68-6 | Acryloyl chloride | files=1 | ChemBlink/Alfa-Aesar
[OK] 66-81-9 | Actidione | files=1 | ChemBlink/Alfa-Aesar
[OK] 50-76-0 | Actinomycin D | files=1 | ChemBlink/Alfa-Aesar
[OK] 7440-44-0 | Activated carbon | files=1 | ChemBlink/Alfa-Aesar
[OK] 9012-37-7 | Acylase | files=1 | ChemBlink/Sigma-Aldrich
[OK] 73-24-5 | Adenine | files=1 | ChemBlink/Alfa-Aesar
[OK] 321-30-2 | Adenine sulphate | files=1 | ChemBlink/Alfa-Aesar
[OK] 58-61-7 | Adenosine | files=1 | ChemBlink/Alfa-Aesar
[OK] 4578-31-8 | Adenosine 5'-Monophosphate, Disodium salt | files=1 | ChemBlink/Alfa-Aesar
[OK] 987-65-5 | Adenosine 5'-Triphosphate, disodium salt | files=1 | ChemBlink/LOBA
[OK] 58-64-0 | Adenosine-5'-diphosphate | files=1 | ChemBlink/Sigma-Aldrich
[OK] 124-04-9 | Adipic acid | files=1 | ChemBlink/Alfa-Aesar
[OK] 111-50-2 | Adipoyl dichloride | files=1 | ChemBlink/Alfa-Aesar
[OK] 6805-41-0 | Aescin | files=1 | ChemBlink/Alfa-Aesar
[OK] 60177-39-1 | AG 501-X8 resin | files=1 | ChemBlink/Alfa-Aesar
[OK] 9002-18-0 | Agar coarse powder | files=1 | ChemBlink/Alfa-Aesar
[OK] 9012-36-6 | Agarose | files=1 | ChemBlink/Alfa-Aesar
[OK] 2482-00-0 | Agmatine sulfate salt | files=1 | ChemBlink/Alfa-Aesar
[OK] 61043-41-2 | ALA-ALA-PHE p-nitroanilide | files=1 | CAS-Search (www.chemicalbook.com)
[OK] 83130-01-2 | Alanycarb | files=1 | ChemBlink/Sigma-Aldrich
[OK] 9006-59-1 | Albumin, from eggs | files=1 | ChemBlink/Alfa-Aesar
[OK] 33864-99-2 | Alcian Blue 8 GS(8GX) | files=1 | ChemBlink/Alfa-Aesar
[OK] 75881-23-1 | Alcianblue 8GX solution | files=1 | ChemBlink/Sigma-Aldrich
[OK] 68439-46-3 | Alcohol ethoxylate | files=1 | CAS-Search (msds.evonik.com)
[OK] 357-56-2 | ALCOID | files=1 | CAS-Search (www.ichemistry.cn)
[OK] 116-06-3 | Aldicarb | files=1 | ChemBlink/Sigma-Aldrich
[OK] 1646-88-4 | Aldicarb-sulfone | files=1 | ChemBlink/Accu-Standard
[OK] 309-00-2 | Aldrin | files=1 | ChemBlink/Sigma-Aldrich
[OK] 2645-22-9 | Aldrithiol - 04 | files=1 | ChemBlink/Alfa-Aesar
[NOTFOUND] 558-11-2 | Alexa Fluor® 488 Rat Anti-Human CXCR5
[OK] 40591-57-9 | Alginate Lyase | files=1 | CAS-Search (www.biosynth.com)
[OK] 9005-35-0 | Alginic acid calcium salt from brown algae | files=1 | ChemBlink/Sigma-Aldrich
[OK] 72-48-0 | Alizarin | files=1 | ChemBlink/Alfa-Aesar
[OK] 130-22-3 | Alizarin Reds | files=1 | ChemBlink/Alfa-Aesar
[OK] 584-42-9 | Alizarin Yellow GG | files=1 | ChemBlink/Sigma-Aldrich
[OK] 2243-76-7 | Alizarin Yellow R | files=1 | ChemBlink/Sigma-Aldrich
[OK] 1718-34-9 | Alizarin Yellow R Sodium Salt | files=1 | ChemBlink/Alfa-Aesar
[OK] 3952-78-1 | Alizarin-3-methylimino-diacetic acid | files=1 | ChemBlink/Alfa-Aesar
[NOTFOUND] 68475-57-0 | Alkanes, C1-2
[NOTFOUND] 68475-58-1 | Alkanes, C2-3
[OK] 68475-59-2 | Alkanes, C3-4 | files=1 | CAS-Search (www.spiritsealers.com)
[NOTFOUND] 68475-60-5 | Alkanes, C4-5
[OK] 68477-83-8 | alkylation feed | files=1 | CAS-Search (s3-ap-southeast-2.amazonaws.com)
[OK] 63449-41-2 | Alkylbenzyldimethylammonium chloride | files=1 | ChemBlink/Alfa-Aesar
[OK] 79-81-2 | All-trans retinyl palmitate | files=1 | ChemBlink/Alfa-Aesar
[OK] 97-59-6 | Allantoin | files=1 | ChemBlink/Alfa-Aesar
[OK] 463-49-0 | Allene | files=1 | ChemBlink/Sigma-Aldrich
[OK] 584-79-2 | Allethrin | files=1 | ChemBlink/Sigma-Aldrich
[OK] 93-71-0 | Allidochlor | files=1 | ChemBlink/Sigma-Aldrich
[OK] 315-30-0 | Allopurinol | files=1 | ChemBlink/Alfa-Aesar
[OK] 591-87-7 | Allyl acetate | files=1 | ChemBlink/Alfa-Aesar
[OK] 107-18-6 | Allyl alcohol | files=1 | ChemBlink/Alfa-Aesar
[OK] 13361-32-5 | Allyl cyanoacetate | files=1 | ChemBlink/Sigma-Aldrich
[OK] 106-92-3 | Allyl glycidyl ether | files=1 | ChemBlink/Alfa-Aesar
[OK] 556-56-9 | Allyl iodide | files=1 | ChemBlink/Alfa-Aesar
[OK] 57-06-7 | Allyl isothiocyanate | files=1 | ChemBlink/Alfa-Aesar
[OK] 96-05-9 | Allyl methacrylate | files=1 | ChemBlink/Alfa-Aesar
[OK] 2179-59-1 | Allyl propyl disulfide | files=1 | CAS-Search (www.chemicalbook.com)
[OK] 107-11-9 | Allylamine | files=1 | ChemBlink/Alfa-Aesar
[OK] 12012-95-2 | Allylpalladium(II) chloride dimer (58% Pd) | files=1 | ChemBlink/Alfa-Aesar
[OK] 870-23-5 | Allylthiol | files=1 | ChemBlink/Alfa-Aesar
[OK] 762-72-1 | Allyltrimethylsilane | files=1 | ChemBlink/Alfa-Aesar
[OK] 1560-54-9 | Allyltriphenylphosphonium bromide | files=1 | ChemBlink/Alfa-Aesar
[OK] 8007-69-0 | Almond oil, sweet | files=1 | ChemBlink/Sigma-Aldrich
[OK] 114369-43-6 | alpha-(2-(4-chlorophenyl)ethyl)-alpha-phenyl-1H-1,2,4-triazole-1-propanenitrile | files=1 | ChemBlink/Sigma-Aldrich
[OK] 23109-05-9 | alpha-Amanitine | files=1 | ChemBlink/Sigma-Aldrich
[OK] 9000-90-2 | alpha-Amylase | files=1 | ChemBlink/TCI
[OK] 2883-98-9 | alpha-asarone | files=1 | ChemBlink/Alfa-Aesar
[OK] 319-84-6 | alpha-BHC | files=1 | ChemBlink/Sigma-Aldrich
[OK] 15879-93-3 | alpha-Chloralose | files=1 | ChemBlink/Alfa-Aesar
[OK] 2912-62-1 | alpha-Chlorophenylacetyl chloride | files=1 | ChemBlink/Matrix
[OK] 28166-41-8 | alpha-cyano-4-hydroxycinnamic acid | files=1 | ChemBlink/Alfa-Aesar
[OK] 67375-30-8 | alpha-Cypermethrin | files=1 | ChemBlink/Sigma-Aldrich
[OK] 56401-20-8 | alpha-D-Glucose 1-phosphate disodium salt hydrate | files=1 | ChemBlink/Alfa-Aesar
[OK] 959-98-8 | alpha-Endosulfan | files=1 | ChemBlink/Sigma-Aldrich
[OK] 51828-97-8 | alpha-Keto-gamma-(methylthio)butyric acid sodium salt | files=1 | ChemBlink/Sigma-Aldrich
[OK] 305-72-6 | alpha-ketoglutaric acid disodium salt | files=1 | ChemBlink/Alfa-Aesar
[OK] 1821-02-9 | alpha-ketovaleric acid | files=1 | ChemBlink/Sigma-Aldrich
[OK] 1132-26-9 | alpha-Methyl-DL-Phenylalanine | files=1 | ChemBlink/Alfa-Aesar
[OK] 98-84-0 | alpha-Methylbenzylamine | files=1 | Name-Search (synquestprodstorage.blob.core.windows.net)
[OK] 98-83-9 | alpha-Methylstyrene | files=1 | ChemBlink/Alfa-Aesar
[OK] 604-59-1 | alpha-Naphthoflavone | files=1 | ChemBlink/Alfa-Aesar
[OK] 145-50-6 | alpha-Naphtholbenzein | files=1 | ChemBlink/Alfa-Aesar
[OK] 134-32-7 | alpha-Naphthylamine | files=1 | ChemBlink/Alfa-Aesar
[OK] 80-56-8 | alpha-Pinene | files=1 | ChemBlink/Sigma-Aldrich
[OK] 98-87-3 | alpha, alpha-Dichlorotoluene | files=1 | ChemBlink/Alfa-Aesar
[OK] 434-45-7 | alpha,alpha,alpha-Trifluoroacetophenone | files=1 | ChemBlink/Alfa-Aesar
[OK] 7429-90-5 | Aluminium | files=1 | ChemBlink/Alfa-Aesar
[OK] 7047-84-9 | ALUMINIUM    MONOSTEARATE | files=1 | ChemBlink/Sigma-Aldrich
[OK] 142-03-0 | aluminium acetate | files=1 | ChemBlink/Alfa-Aesar
[OK] 13963-57-0 | Aluminium acetylacetonate | files=1 | ChemBlink/Alfa-Aesar
[OK] 7784-26-1 | Aluminium ammonium sulfate | files=1 | ChemBlink/Alfa-Aesar
[OK] 7727-15-3 | Aluminium bromide anhydrous | files=1 | ChemBlink/Alfa-Aesar
[OK] 12003-13-3 | Aluminium chloride - titanium trichloride complex | files=1 | ChemBlink/Alfa-Aesar
[OK] 555-75-9 | Aluminium ethoxide | files=1 | ChemBlink/Strem
[OK] 21645-51-2 | Aluminium hydroxide | files=1 | ChemBlink/Alfa-Aesar
[OK] 7784-23-8 | Aluminium iodide | files=1 | ChemBlink/Alfa-Aesar
[OK] 555-31-7 | Aluminium isopropoxide | files=1 | ChemBlink/Alfa-Aesar
[OK] 3085-30-1 | Aluminium n-butoxide | files=1 | ChemBlink/Alfa-Aesar
[OK] 13473-90-0 | Aluminium nitrate | files=1 | CAS-Search (pim-resources.coleparmer.com)
[OK] 24304-00-5 | Aluminium nitride | files=1 | ChemBlink/Alfa-Aesar
[OK] 1344-28-1 | Aluminium oxide | files=1 | ChemBlink/Alfa-Aesar
[OK] 7784-30-7 | Aluminium phosphate | files=1 | ChemBlink/Alfa-Aesar
[OK] 2269-22-9 | Aluminium sec-butoxide | files=1 | ChemBlink/Alfa-Aesar
[OK] 16828-11-8 | Aluminium Sulfate Hexadecahydrate | files=1 | ChemBlink/Alfa-Aesar
[OK] 7784-31-8 | Aluminium sulfate octadecahydrate | files=1 | ChemBlink/Sigma-Aldrich
[OK] 7784-18-1 | Aluminium trifluoride | files=1 | ChemBlink/Alfa-Aesar
[OK] 569-58-4 | Aluminon | files=1 | ChemBlink/Alfa-Aesar
[OK] 7446-70-0 | Aluminum chloride | files=1 | ChemBlink/Alfa-Aesar
[OK] 7784-13-6 | Aluminum chloride hexahydrate | files=1 | ChemBlink/Alfa-Aesar
[OK] 10124-27-3 | Aluminum chloride hydrate | files=1 | CAS-Search (www.chemicalbook.com)
[OK] 7784-27-2 | Aluminum nitrate nonahydrate | files=1 | ChemBlink/Alfa-Aesar
[OK] 7784-24-9 | Aluminum potassium sulfate dodecahydrate | files=1 | ChemBlink/Alfa-Aesar
[OK] 1335-30-4 | Aluminum silicate | files=1 | ChemBlink/Sigma-Aldrich
[OK] 10043-01-3 | Aluminum sulfate | files=1 | ChemBlink/Alfa-Aesar
[OK] 17927-65-0 | Aluminum sulfate hydrate | files=1 | ChemBlink/Alfa-Aesar
[OK] 12635-27-7 | Aluminum-nickel alloy | files=1 | ChemBlink/Alfa-Aesar
[OK] 915-67-3 | Amaranth | files=1 | ChemBlink/Sigma-Aldrich
[OK] 37360-75-1 | Amberlite resin CG-120 | files=1 | CAS-Search (pim-resources.coleparmer.com)
[OK] 9002-24-8 | Amberlite resin,  IRA-400 | files=1 | ChemBlink/Alfa-Aesar
[OK] 9002-29-3 | Amberlite resin,  IRC-50 | files=1 | ChemBlink/Alfa-Aesar
[OK] 104219-63-8 | AMBERLITE XAD-16 | files=1 | ChemBlink/Alfa-Aesar
[OK] 37380-43-1 | Amberlite XAD-7 | files=1 | ChemBlink/Alfa-Aesar
[OK] 9003-69-4 | Amberlite XAD16 | files=1 | ChemBlink/Sigma-Aldrich
[OK] 37380-42-0 | Amberlite XAD4 | files=1 | ChemBlink/Alfa-Aesar
[OK] 63181-94-2 | Amberlite® IRA-410 chloride form | files=1 | ChemBlink/Sigma-Aldrich
[OK] 100915-96-6 | AMBERLITE® MB-150 | files=1 | CAS-Search (www.merckmillipore.com)
[NOTFOUND] 9060-05-3 | Amberlite® XAD2
[OK] 39389-20-3 | Amberlyst 15 | files=1 | ChemBlink/Alfa-Aesar
[OK] 125004-35-5 | Amberlyst® 16 wet | files=1 | CAS-Search (www.cdhfinechemical.com)
[OK] 834-12-8 | Ametryne | files=1 | ChemBlink/Sigma-Aldrich
[OK] 919-76-6 | Amidithion | files=1 | Name-Search (www.neochema.com)
[OK] 1064-48-8 | Amidoschwarz 10B | files=1 | ChemBlink/Alfa-Aesar
[OK] 2016-88-8 | Amiloride hydrochloride hydrate | files=1 | ChemBlink/Alfa-Aesar
[OK] 68131-73-7 | Amines, polyethylenepoly- | files=1 | Name-Search (www.carlroth.com)
[OK] 645-36-3 | aminoacetaldehyde diethyl acetal | files=1 | ChemBlink/Alfa-Aesar
[OK] 99-05-8 | aminobenzoic acid, 3- | files=1 | ChemBlink/Alfa-Aesar
[OK] 150-13-0 | Aminobenzoic acid, 4- | files=1 | ChemBlink/Alfa-Aesar
[OK] 5344-90-1 | aminobenzyl alcohol, 2- | files=1 | ChemBlink/Alfa-Aesar
[OK] 13325-10-5 | aminobutanol, 4-, -1- | files=1 | ChemBlink/Alfa-Aesar
[OK] 56-12-2 | aminobutyric acid, g- | files=1 | ChemBlink/Alfa-Aesar
[OK] 2032-59-9 | Aminocarb | files=1 | ChemBlink/Sigma-Aldrich
[OK] 2840-28-0 | aminochlorobenzoic acid, 3-, -4- | files=1 | ChemBlink/Alfa-Aesar
[OK] 38487-86-4 | aminochlorobenzonitrile, 2-, -4- | files=1 | ChemBlink/Alfa-Aesar
[OK] 5600-21-5 | aminochloromethylpyrimidine, 2-, -4-, -6- | files=1 | ChemBlink/Alfa-Aesar
[OK] 10310-21-1 | aminochloropurine, 2-, -6- | files=1 | ChemBlink/Alfa-Aesar
[OK] 206658-81-3 | aminochloropyrimidinol hydrate, 2-, -6-, -4- | files=1 | ChemBlink/Acros-Organics
[OK] 91-00-9 | aminodiphenylmethane, alpha- | files=1 | ChemBlink/Alfa-Aesar
[OK] 5978-75-6 | aminofluorene hydrochloride, 9- | files=1 | ChemBlink/Alfa-Aesar
[OK] 1937-19-5 | Aminoguanidine hydrochloride | files=1 | ChemBlink/Sigma-Aldrich
[OK] 2582-30-1 | aminoguanidine hydrogencarbonate | files=1 | ChemBlink/Alfa-Aesar
[OK] 61-78-9 | aminohippuric acid, 4- | files=1 | ChemBlink/Alfa-Aesar
